Order ID,Order Date,Sales,Discount,Customer Name,Segment,Region,Sub-Category,Marketing Spend,CustomerID
,2019-01-01,604.7,0.29,,Home Office,West,Machines,59.16422851698948,CUST-WEHO-33574
,2019-01-01,459.85,0.23,,Consumer,West,Copiers,74.1212206858499,CUST-WECO-55106
,2019-01-01,461.06,0.16,,Corporate,West,Copiers,79.06287471924993,CUST-WECO-46187
,2019-01-01,264.19,0.18,,Home Office,West,Copiers,42.22848782900732,CUST-WEHO-52944
,2019-01-01,335.78,0.23,,Consumer,Central,Bookcases,33.510614464905146,CUST-CECO-29758
,2019-01-01,378.57,0.2,,Corporate,Central,Bookcases,36.161134707793025,CUST-CECO-69494
,2019-01-01,377.68,0.13,,Home Office,Central,Bookcases,34.938530167481204,CUST-CEHO-71886
,2019-01-01,472.95,0.29,,Consumer,Central,Chairs,80.80073295313186,CUST-CECO-80173
,2019-01-01,553.72,0.22,,Corporate,Central,Chairs,94.85378966714745,CUST-CECO-65479
,2019-01-01,537.35,0.23,,Home Office,Central,Chairs,93.76280598439031,CUST-CEHO-83477
,2019-01-01,80.88,0.23,,Consumer,Central,Labels,10.598089739530083,CUST-CECO-16254
,2019-01-01,105.28,0.26,,Corporate,Central,Labels,13.360245583136608,CUST-CECO-43434
,2019-01-01,111.91,0.26,,Home Office,Central,Labels,14.83146063415278,CUST-CEHO-97044
,2019-01-01,416.23,0.14,,Consumer,Central,Tables,56.34204976462373,CUST-CECO-26907
,2019-01-01,446.12,0.14,,Corporate,Central,Tables,58.08608587221545,CUST-CECO-33624
,2019-01-01,503.48,0.15,,Home Office,Central,Tables,67.8965903109143,CUST-CEHO-29262
,2019-01-01,215.52,0.23,,Consumer,Central,Storage,21.395185210854315,CUST-CECO-18717
,2019-01-01,174.47,0.3,,Corporate,Central,Storage,17.090523598654688,CUST-CECO-14621
,2019-01-01,265.7,0.25,,Home Office,Central,Storage,28.708414143522877,CUST-CEHO-98869
,2019-01-01,80.48,0.25,,Consumer,Central,Furnishings,8.300681073263574,CUST-CECO-11062
,2019-01-01,95.9,0.21,,Corporate,Central,Furnishings,10.680176253293382,CUST-CECO-13596
,2019-01-01,148.83,0.28,,Home Office,Central,Furnishings,15.503756058705651,CUST-CEHO-36734
,2019-01-01,92.69,0.27,,Consumer,Central,Art,6.118877043128707,CUST-CECO-33275
,2019-01-01,76.07,0.21,,Corporate,Central,Art,5.4390367571610225,CUST-CECO-44529
,2019-01-01,83.97,0.16,,Home Office,Central,Art,5.827150007924435,CUST-CEHO-37285
,2019-01-01,328.25,0.15,,Consumer,Central,Phones,21.632855264971003,CUST-CECO-86125
,2019-01-01,391.93,0.17,,Corporate,Central,Phones,24.248440121077696,CUST-CECO-48110
,2019-01-01,415.76,0.25,,Home Office,Central,Phones,26.469787000421114,CUST-CEHO-10117
,2019-01-01,109.2,0.21,,Consumer,Central,Binders,18.560105569655356,CUST-CECO-10846
,2019-01-01,97.26,0.35,,Corporate,Central,Binders,16.087492662950826,CUST-CECO-40105
,2019-01-01,121.51,0.15,,Home Office,Central,Binders,21.68189201645774,CUST-CEHO-77584
,2019-01-01,149.54,0.27,,Consumer,Central,Appliances,11.719516627685845,CUST-CECO-57362
,2019-01-01,203.89,0.21,,Corporate,Central,Appliances,15.717000549175463,CUST-CECO-12219
,2019-01-01,237.57,0.18,,Home Office,Central,Appliances,18.091060881010264,CUST-CEHO-29216
,2019-01-01,72.96,0.19,,Consumer,Central,Paper,11.975893413212003,CUST-CECO-52078
,2019-01-01,81.35,0.25,,Corporate,Central,Paper,13.305808261185193,CUST-CECO-15415
,2019-01-01,89.79,0.27,,Home Office,Central,Paper,14.445470065687953,CUST-CEHO-96740
,2019-01-01,166.18,0.2,,Consumer,Central,Accessories,27.922987924886176,CUST-CECO-26984
,2019-01-01,187.66,0.28,,Corporate,Central,Accessories,32.922820163447945,CUST-CECO-49711
,2019-01-01,146.51,0.21,,Home Office,Central,Accessories,23.25498731908826,CUST-CEHO-29096
,2019-01-01,111.97,0.16,,Consumer,Central,Envelopes,8.030456068463153,CUST-CECO-14018
,2019-01-01,96.63,0.31,,Corporate,Central,Envelopes,6.896453694990846,CUST-CECO-97487
,2019-01-01,192.45,0.23,,Home Office,Central,Envelopes,13.046038889027932,CUST-CEHO-76656
,2019-01-01,139.68,0.27,,Consumer,Central,Fasteners,19.303649420853965,CUST-CECO-69201
,2019-01-01,140.59,0.25,,Corporate,Central,Fasteners,20.990543166947923,CUST-CECO-33710
,2019-01-01,120.62,0.13,,Home Office,Central,Fasteners,17.073320477060136,CUST-CEHO-30103
,2019-01-01,191.33,0.2,,Consumer,Central,Supplies,31.58267877473976,CUST-CECO-26478
,2019-01-01,263.79,0.33,,Corporate,Central,Supplies,44.22303318547089,CUST-CECO-81315
,2019-01-01,167.9,0.3,,Home Office,Central,Supplies,26.804708953124322,CUST-CEHO-12443
,2019-01-01,484.28,0.18,,Consumer,Central,Machines,59.750527468563675,CUST-CECO-49915
,2019-01-01,687.91,0.23,,Corporate,Central,Machines,84.57404243567807,CUST-CECO-62329
,2019-01-01,514.15,0.26,,Home Office,Central,Machines,60.373036505333445,CUST-CEHO-54327
,2019-01-01,460.71,0.18,,Consumer,Central,Copiers,72.99210501036067,CUST-CECO-29256
,2019-01-01,424.74,0.14,,Corporate,Central,Copiers,66.94105680144825,CUST-CECO-21694
,2019-01-01,530.0,0.17,,Home Office,Central,Copiers,83.07954129455572,CUST-CEHO-23224
,2019-01-01,348.98,0.21,,Consumer,East,Bookcases,57.177938103910705,CUST-EACO-18666
,2019-01-01,307.9,0.3,,Corporate,East,Bookcases,50.05762681063316,CUST-EACO-89026
,2019-01-01,361.52,0.14,,Home Office,East,Bookcases,59.925220119833995,CUST-EAHO-56240
,2019-01-01,540.15,0.11,,Consumer,East,Chairs,47.35871540020572,CUST-EACO-37696
,2019-01-01,479.82,0.14,,Corporate,East,Chairs,43.40733589728266,CUST-EACO-30806
,2019-01-01,467.74,0.21,,Home Office,East,Chairs,41.57301922723256,CUST-EAHO-68066
,2019-01-01,113.29,0.13,,Consumer,East,Labels,17.420003462841645,CUST-EACO-82847
,2019-01-01,116.67,0.24,,Corporate,East,Labels,17.583301782432105,CUST-EACO-38865
,2019-01-01,104.72,0.35,,Home Office,East,Labels,16.663016893994115,CUST-EAHO-75155
,2019-01-01,488.92,0.19,,Consumer,East,Tables,73.40010592269255,CUST-EACO-85629
,2019-01-01,610.97,0.21,,Corporate,East,Tables,100.83042649219098,CUST-EACO-95382
,2019-01-01,517.81,0.2,,Home Office,East,Tables,86.03682446160073,CUST-EAHO-86218
,2019-01-01,301.32,0.24,,Consumer,East,Storage,50.74129599762722,CUST-EACO-49986
,2019-01-01,191.02,0.26,,Corporate,East,Storage,35.268559529724065,CUST-EACO-41821
,2019-01-01,289.23,0.25,,Home Office,East,Storage,50.66337893409205,CUST-EAHO-96925
,2019-01-01,91.91,0.22,,Consumer,East,Furnishings,15.403704307576984,CUST-EACO-63394
,2019-01-01,142.39,0.29,,Corporate,East,Furnishings,24.220347101113248,CUST-EACO-95514
,2019-01-01,110.04,0.17,,Home Office,East,Furnishings,19.00432745978753,CUST-EAHO-24596
,2019-01-01,91.62,0.21,,Consumer,East,Art,9.246395014906438,CUST-EACO-27771
,2019-01-01,95.87,0.24,,Corporate,East,Art,9.666192139727999,CUST-EACO-45954
,2019-01-01,109.37,0.25,,Home Office,East,Art,11.27047629629334,CUST-EAHO-33752
,2019-01-01,384.32,0.2,,Consumer,East,Phones,25.32658880313662,CUST-EACO-86908
,2019-01-01,469.76,0.27,,Corporate,East,Phones,30.38645124471459,CUST-EACO-48243
,2019-01-01,371.9,0.21,,Home Office,East,Phones,22.710164177497575,CUST-EAHO-88411
,2019-01-01,131.77,0.29,,Consumer,East,Binders,18.422989506000377,CUST-EACO-84182
,2019-01-01,160.79,0.25,,Corporate,East,Binders,23.94346093989184,CUST-EACO-46397
,2019-01-01,134.72,0.25,,Home Office,East,Binders,19.267043207936794,CUST-EAHO-67492
,2019-01-01,194.05,0.29,,Consumer,East,Appliances,15.676126681078728,CUST-EACO-38769
,2019-01-01,232.87,0.22,,Corporate,East,Appliances,19.40901756815317,CUST-EACO-69129
,2019-01-01,205.53,0.23,,Home Office,East,Appliances,17.067412916072403,CUST-EAHO-76017
,2019-01-01,70.9,0.35,,Consumer,East,Paper,7.694404021238942,CUST-EACO-64912
,2019-01-01,106.52,0.24,,Corporate,East,Paper,11.895766772597668,CUST-EACO-55186
,2019-01-01,81.63,0.21,,Home Office,East,Paper,8.57801403921598,CUST-EAHO-31520
,2019-01-01,186.25,0.26,,Consumer,East,Accessories,25.11253963704265,CUST-EACO-10338
,2019-01-01,227.42,0.26,,Corporate,East,Accessories,33.8026519120241,CUST-EACO-68053
,2019-01-01,253.86,0.28,,Home Office,East,Accessories,34.888877178310985,CUST-EAHO-37935
,2019-01-01,150.85,0.25,,Consumer,East,Envelopes,25.032582771944032,CUST-EACO-92310
,2019-01-01,162.66,0.22,,Corporate,East,Envelopes,27.966220580045512,CUST-EACO-16737
,2019-01-01,191.05,0.1,,Home Office,East,Envelopes,33.142456221870596,CUST-EAHO-62375
,2019-01-01,118.08,0.22,,Consumer,East,Fasteners,7.290509097661823,CUST-EACO-12983
,2019-01-01,93.48,0.17,,Corporate,East,Fasteners,5.8155593973830335,CUST-EACO-54547
,2019-01-01,127.68,0.29,,Home Office,East,Fasteners,7.656969646091667,CUST-EAHO-89273
,2019-01-01,204.85,0.28,,Consumer,East,Supplies,34.98657808034112,CUST-EACO-39430
,2019-01-01,212.85,0.17,,Corporate,East,Supplies,33.9575810946513,CUST-EACO-26371
,2019-01-01,236.35,0.2,,Home Office,East,Supplies,39.546933750438804,CUST-EAHO-20616
,2019-01-01,487.81,0.27,,Consumer,East,Machines,77.91163096943714,CUST-EACO-42733
,2019-01-01,561.55,0.19,,Corporate,East,Machines,90.79797508146447,CUST-EACO-42913
,2019-01-01,415.7,0.13,,Home Office,East,Machines,66.38142859700812,CUST-EAHO-53001
,2019-01-01,453.2,0.24,,Consumer,East,Copiers,36.496701978088566,CUST-EACO-66638
,2019-01-01,536.02,0.23,,Corporate,East,Copiers,44.072680920366814,CUST-EACO-90435
,2019-01-01,549.77,0.16,,Home Office,East,Copiers,44.801282117572825,CUST-EAHO-74754
,2019-02-01,232.21,0.2,,Consumer,South,Bookcases,14.973579242678362,CUST-SOCO-65554
,2019-02-01,295.61,0.25,,Corporate,South,Bookcases,20.267310384821972,CUST-SOCO-56600
,2019-02-01,271.51,0.16,,Home Office,South,Bookcases,17.957775910101187,CUST-SOHO-34578
,2019-02-01,363.16,0.24,,Consumer,South,Chairs,63.65759097333731,CUST-SOCO-69720
,2019-02-01,282.45,0.16,,Corporate,South,Chairs,49.12587490996184,CUST-SOCO-27602
,2019-02-01,479.69,0.26,,Home Office,South,Chairs,80.85788777573097,CUST-SOHO-35559
,2019-02-01,99.8,0.24,,Consumer,South,Labels,6.469319853459418,CUST-SOCO-19903
,2019-02-01,102.65,0.25,,Corporate,South,Labels,6.833744548546513,CUST-SOCO-12396
,2019-02-01,118.52,0.28,,Home Office,South,Labels,7.6563070799327955,CUST-SOHO-96231
,2019-02-01,434.5,0.27,,Consumer,South,Tables,72.286735461642,CUST-SOCO-93624
,2019-02-01,354.06,0.17,,Corporate,South,Tables,59.515389232740965,CUST-SOCO-79274
,2019-02-01,403.55,0.23,,Home Office,South,Tables,66.73519522710491,CUST-SOHO-59138
,2019-02-01,170.18,0.26,,Consumer,South,Storage,16.568584415278682,CUST-SOCO-58845
,2019-02-01,175.02,0.27,,Corporate,South,Storage,16.89420971381221,CUST-SOCO-85418
,2019-02-01,208.26,0.23,,Home Office,South,Storage,19.43509790060619,CUST-SOHO-41575
,2019-02-01,90.47,0.25,,Consumer,South,Furnishings,9.61923746383668,CUST-SOCO-97272
,2019-02-01,99.21,0.25,,Corporate,South,Furnishings,10.716277999754006,CUST-SOCO-15084
,2019-02-01,96.08,0.26,,Home Office,South,Furnishings,9.86673649529929,CUST-SOHO-60192
,2019-02-01,73.74,0.29,,Consumer,South,Art,6.8841973610102185,CUST-SOCO-86919
,2019-02-01,65.3,0.26,,Corporate,South,Art,5.95500422886845,CUST-SOCO-54064
,2019-02-01,72.77,0.14,,Home Office,South,Art,6.733470202383521,CUST-SOHO-54569
,2019-02-01,313.8,0.16,,Consumer,South,Phones,44.84464020202277,CUST-SOCO-91958
,2019-02-01,410.25,0.22,,Corporate,South,Phones,60.39799471266904,CUST-SOCO-88797
,2019-02-01,331.58,0.2,,Home Office,South,Phones,49.88254129996195,CUST-SOHO-43756
,2019-02-01,106.24,0.27,,Consumer,South,Binders,17.76773811528949,CUST-SOCO-73416
,2019-02-01,84.07,0.21,,Corporate,South,Binders,14.028885484451012,CUST-SOCO-86961
,2019-02-01,98.36,0.31,,Home Office,South,Binders,15.097832174762939,CUST-SOHO-31563
,2019-02-01,178.0,0.22,,Consumer,South,Appliances,12.106384495456135,CUST-SOCO-95553
,2019-02-01,201.77,0.3,,Corporate,South,Appliances,13.955393510505031,CUST-SOCO-54859
,2019-02-01,238.72,0.31,,Home Office,South,Appliances,16.20854306348332,CUST-SOHO-75455
,2019-02-01,57.85,0.24,,Consumer,South,Paper,5.7009201903609,CUST-SOCO-64615
,2019-02-01,73.12,0.24,,Corporate,South,Paper,6.947527640738041,CUST-SOCO-36589
,2019-02-01,67.95,0.12,,Home Office,South,Paper,6.552820837302881,CUST-SOHO-31804
,2019-02-01,166.66,0.26,,Consumer,South,Accessories,17.82931076985867,CUST-SOCO-49499
,2019-02-01,234.78,0.23,,Corporate,South,Accessories,26.351197425261265,CUST-SOCO-32431
,2019-02-01,207.31,0.24,,Home Office,South,Accessories,23.405596512770646,CUST-SOHO-66985
,2019-02-01,102.59,0.22,,Consumer,South,Envelopes,8.368028215879281,CUST-SOCO-91905
,2019-02-01,136.72,0.24,,Corporate,South,Envelopes,10.907192066465896,CUST-SOCO-93976
,2019-02-01,171.98,0.25,,Home Office,South,Envelopes,14.14100901203733,CUST-SOHO-13389
,2019-02-01,115.97,0.3,,Consumer,South,Fasteners,18.861093048144955,CUST-SOCO-76435
,2019-02-01,139.21,0.26,,Corporate,South,Fasteners,23.759035374896975,CUST-SOCO-46877
,2019-02-01,108.75,0.21,,Home Office,South,Fasteners,17.965415196857453,CUST-SOHO-30022
,2019-02-01,225.64,0.22,,Consumer,South,Supplies,35.17119976543311,CUST-SOCO-99899
,2019-02-01,244.34,0.25,,Corporate,South,Supplies,35.53343070823327,CUST-SOCO-12920
,2019-02-01,176.51,0.23,,Home Office,South,Supplies,26.263458772474603,CUST-SOHO-26309
,2019-02-01,518.19,0.2,,Consumer,South,Machines,55.03361000617707,CUST-SOCO-84131
,2019-02-01,578.47,0.24,,Corporate,South,Machines,63.396282020431876,CUST-SOCO-90818
,2019-02-01,381.95,0.3,,Home Office,South,Machines,38.929706675451904,CUST-SOHO-53585
,2019-02-01,512.16,0.23,,Consumer,South,Copiers,29.160436947722985,CUST-SOCO-55241
,2019-02-01,561.92,0.27,,Corporate,South,Copiers,31.90672287126118,CUST-SOCO-29975
,2019-02-01,598.12,0.13,,Home Office,South,Copiers,34.710094945321885,CUST-SOHO-59153
,2019-02-01,232.02,0.29,,Consumer,West,Bookcases,21.070268209503208,CUST-WECO-80135
,2019-02-01,318.61,0.27,,Corporate,West,Bookcases,28.062745694070845,CUST-WECO-71272
,2019-02-01,210.22,0.28,,Home Office,West,Bookcases,17.770064069281872,CUST-WEHO-22588
,2019-02-01,317.84,0.18,,Consumer,West,Chairs,45.28426512313061,CUST-WECO-86367
,2019-02-01,264.92,0.22,,Corporate,West,Chairs,37.169411196026275,CUST-WECO-89530
,2019-02-01,324.07,0.13,,Home Office,West,Chairs,45.55112724210626,CUST-WEHO-25563
,2019-02-01,110.94,0.24,,Consumer,West,Labels,6.047441013605875,CUST-WECO-77278
,2019-02-01,186.07,0.35,,Corporate,West,Labels,10.62588610237892,CUST-WECO-10281
,2019-02-01,116.67,0.24,,Home Office,West,Labels,6.255533521761772,CUST-WEHO-43997
,2019-02-01,314.19,0.29,,Consumer,West,Tables,58.42930008396602,CUST-WECO-75661
,2019-02-01,397.57,0.23,,Corporate,West,Tables,76.93117188058571,CUST-WECO-16638
,2019-02-01,276.48,0.22,,Home Office,West,Tables,53.99162432487591,CUST-WEHO-42556
,2019-02-01,149.55,0.26,,Consumer,West,Storage,27.996511720615246,CUST-WECO-33196
,2019-02-01,209.82,0.22,,Corporate,West,Storage,38.90507267181058,CUST-WECO-57414
,2019-02-01,167.2,0.24,,Home Office,West,Storage,31.3960949066677,CUST-WEHO-75838
,2019-02-01,79.16,0.24,,Consumer,West,Furnishings,11.701423356398134,CUST-WECO-41890
,2019-02-01,102.79,0.33,,Corporate,West,Furnishings,14.70186252739917,CUST-WECO-27087
,2019-02-01,109.4,0.23,,Home Office,West,Furnishings,16.550686611917357,CUST-WEHO-76024
,2019-02-01,62.83,0.2,,Consumer,West,Art,6.818909554248739,CUST-WECO-14114
,2019-02-01,70.45,0.28,,Corporate,West,Art,7.914021736137145,CUST-WECO-13712
,2019-02-01,65.78,0.19,,Home Office,West,Art,7.235247726875873,CUST-WEHO-19108
,2019-02-01,327.53,0.11,,Consumer,West,Phones,36.821613685816416,CUST-WECO-32443
,2019-02-01,313.39,0.21,,Corporate,West,Phones,34.46884273278815,CUST-WECO-35537
,2019-02-01,214.91,0.18,,Home Office,West,Phones,25.91224308391545,CUST-WEHO-41348
,2019-02-01,99.37,0.18,,Consumer,West,Binders,16.789642669246376,CUST-WECO-83770
,2019-02-01,116.23,0.27,,Corporate,West,Binders,20.132165695116324,CUST-WECO-68348
,2019-02-01,105.38,0.3,,Home Office,West,Binders,17.975185508984836,CUST-WEHO-49310
,2019-02-01,157.61,0.23,,Consumer,West,Appliances,29.856936219122403,CUST-WECO-47650
,2019-02-01,166.08,0.19,,Corporate,West,Appliances,30.175730308896558,CUST-WECO-46378
,2019-02-01,175.33,0.27,,Home Office,West,Appliances,30.605839587344853,CUST-WEHO-74157
,2019-02-01,50.27,0.29,,Consumer,West,Paper,7.178363437388059,CUST-WECO-54139
,2019-02-01,64.5,0.18,,Corporate,West,Paper,9.597065477994985,CUST-WECO-84172
,2019-02-01,79.98,0.24,,Home Office,West,Paper,11.211468614568961,CUST-WEHO-23673
,2019-02-01,150.94,0.35,,Consumer,West,Accessories,16.49018566878837,CUST-WECO-91929
,2019-02-01,145.68,0.18,,Corporate,West,Accessories,17.06361545274559,CUST-WECO-44084
,2019-02-01,189.18,0.19,,Home Office,West,Accessories,21.04699336757137,CUST-WEHO-98920
,2019-02-01,113.44,0.2,,Consumer,West,Envelopes,12.386451513563811,CUST-WECO-74174
,2019-02-01,126.68,0.22,,Corporate,West,Envelopes,14.162141592648842,CUST-WECO-51621
,2019-02-01,123.47,0.23,,Home Office,West,Envelopes,14.30083274596427,CUST-WEHO-67993
,2019-02-01,108.35,0.17,,Consumer,West,Fasteners,14.70195647677623,CUST-WECO-27727
,2019-02-01,111.52,0.2,,Corporate,West,Fasteners,15.11283622609652,CUST-WECO-41910
,2019-02-01,126.43,0.21,,Home Office,West,Fasteners,16.409724259216006,CUST-WEHO-41007
,2019-02-01,154.33,0.22,,Consumer,West,Supplies,24.855767137142493,CUST-WECO-24210
,2019-02-01,131.47,0.17,,Corporate,West,Supplies,21.07290719757709,CUST-WECO-82240
,2019-02-01,196.86,0.28,,Home Office,West,Supplies,31.32123091264448,CUST-WEHO-66549
,2019-02-01,506.29,0.25,,Consumer,West,Machines,39.7576550916891,CUST-WECO-84069
,2019-02-01,479.78,0.3,,Corporate,West,Machines,38.20611898695654,CUST-WECO-10661
,2019-02-01,490.33,0.21,,Home Office,West,Machines,40.16050716001204,CUST-WEHO-35592
,2019-02-01,368.91,0.15,,Consumer,West,Copiers,46.68095571539403,CUST-WECO-78619
,2019-02-01,499.52,0.15,,Corporate,West,Copiers,60.23830740218906,CUST-WECO-82982
,2019-02-01,363.33,0.19,,Home Office,West,Copiers,47.564485778658444,CUST-WEHO-51323
,2019-02-01,209.6,0.24,,Consumer,Central,Bookcases,26.846598107127612,CUST-CECO-14895
,2019-02-01,254.76,0.22,,Corporate,Central,Bookcases,33.70021158072024,CUST-CECO-26163
,2019-02-01,218.32,0.18,,Home Office,Central,Bookcases,27.032937241237374,CUST-CEHO-40682
,2019-02-01,361.28,0.13,,Consumer,Central,Chairs,62.62283737538508,CUST-CECO-28073
,2019-02-01,407.6,0.34,,Corporate,Central,Chairs,67.54884543952534,CUST-CECO-14437
,2019-02-01,281.12,0.27,,Home Office,Central,Chairs,48.64928895679237,CUST-CEHO-35169
,2019-02-01,114.27,0.29,,Consumer,Central,Labels,19.81324956500137,CUST-CECO-62290
,2019-02-01,90.55,0.29,,Corporate,Central,Labels,15.726241640548798,CUST-CECO-16721
,2019-02-01,97.97,0.21,,Home Office,Central,Labels,16.38321808893071,CUST-CEHO-15656
,2019-02-01,321.83,0.35,,Consumer,Central,Tables,42.01073290445288,CUST-CECO-41552
,2019-02-01,469.2,0.24,,Corporate,Central,Tables,65.41401942963391,CUST-CECO-61112
,2019-02-01,435.23,0.26,,Home Office,Central,Tables,59.37686721683829,CUST-CEHO-27347
,2019-02-01,180.26,0.24,,Consumer,Central,Storage,23.44042159819311,CUST-CECO-43613
,2019-02-01,170.07,0.26,,Corporate,Central,Storage,21.763815611366446,CUST-CECO-87866
,2019-02-01,230.71,0.29,,Home Office,Central,Storage,30.315675168096732,CUST-CEHO-52913
,2019-02-01,75.87,0.24,,Consumer,Central,Furnishings,5.6418096036805965,CUST-CECO-35032
,2019-02-01,74.21,0.23,,Corporate,Central,Furnishings,5.693979662089492,CUST-CECO-38141
,2019-02-01,99.08,0.21,,Home Office,Central,Furnishings,6.9225810831309005,CUST-CEHO-64823
,2019-02-01,63.85,0.3,,Consumer,Central,Art,7.37336944297592,CUST-CECO-22411
,2019-02-01,69.01,0.28,,Corporate,Central,Art,8.413477518587616,CUST-CECO-61196
,2019-02-01,70.95,0.13,,Home Office,Central,Art,7.968125859067219,CUST-CEHO-86373
,2019-02-01,278.58,0.17,,Consumer,Central,Phones,30.968379694280085,CUST-CECO-34022
,2019-02-01,315.56,0.16,,Corporate,Central,Phones,38.41424868286078,CUST-CECO-66532
,2019-02-01,317.39,0.2,,Home Office,Central,Phones,35.764725741945476,CUST-CEHO-32420
,2019-02-01,80.26,0.24,,Consumer,Central,Binders,9.401456198335808,CUST-CECO-31223
,2019-02-01,112.13,0.3,,Corporate,Central,Binders,12.214834346828626,CUST-CECO-74041
,2019-02-01,98.51,0.29,,Home Office,Central,Binders,11.539447184818906,CUST-CEHO-16172
,2019-02-01,162.25,0.23,,Consumer,Central,Appliances,16.500879596908447,CUST-CECO-38602
,2019-02-01,128.73,0.22,,Corporate,Central,Appliances,13.356935345276716,CUST-CECO-66492
,2019-02-01,185.24,0.2,,Home Office,Central,Appliances,19.37341188542819,CUST-CEHO-80476
,2019-02-01,68.5,0.27,,Consumer,Central,Paper,6.6620446766361665,CUST-CECO-26531
,2019-02-01,55.68,0.31,,Corporate,Central,Paper,5.5805749520646275,CUST-CECO-74027
,2019-02-01,55.27,0.15,,Home Office,Central,Paper,5.275962544360701,CUST-CEHO-86295
,2019-02-01,166.77,0.2,,Consumer,Central,Accessories,23.550804380158695,CUST-CECO-87360
,2019-02-01,135.91,0.19,,Corporate,Central,Accessories,19.46106383324246,CUST-CECO-71558
,2019-02-01,146.83,0.28,,Home Office,Central,Accessories,20.36613901597492,CUST-CEHO-49071
,2019-02-01,121.38,0.27,,Consumer,Central,Envelopes,11.15425932728557,CUST-CECO-55838
,2019-02-01,121.48,0.19,,Corporate,Central,Envelopes,11.338299757843924,CUST-CECO-64093
,2019-02-01,160.0,0.18,,Home Office,Central,Envelopes,15.636600537798744,CUST-CEHO-56804
,2019-02-01,144.36,0.34,,Consumer,Central,Fasteners,22.94720602932071,CUST-CECO-58758
,2019-02-01,99.17,0.27,,Corporate,Central,Fasteners,15.682840351994408,CUST-CECO-25997
,2019-02-01,117.02,0.28,,Home Office,Central,Fasteners,18.9277835395375,CUST-CEHO-67941
,2019-02-01,142.86,0.28,,Consumer,Central,Supplies,8.881212572150885,CUST-CECO-23057
,2019-02-01,186.0,0.2,,Corporate,Central,Supplies,11.621928187548235,CUST-CECO-56486
,2019-02-01,196.29,0.27,,Home Office,Central,Supplies,11.471048021425286,CUST-CEHO-18706
,2019-02-01,436.84,0.12,,Consumer,Central,Machines,51.90495228635546,CUST-CECO-19496
,2019-02-01,392.71,0.23,,Corporate,Central,Machines,48.70717881967745,CUST-CECO-32656
,2019-02-01,487.53,0.22,,Home Office,Central,Machines,61.1049203825365,CUST-CEHO-78056
,2019-02-01,483.61,0.23,,Consumer,Central,Copiers,54.627234329359645,CUST-CECO-41656
,2019-02-01,458.84,0.1,,Corporate,Central,Copiers,53.76988264878935,CUST-CECO-20805
,2019-02-01,486.93,0.25,,Home Office,Central,Copiers,60.92839925036414,CUST-CEHO-99822
,2019-02-01,215.01,0.12,,Consumer,East,Bookcases,24.997153196070144,CUST-EACO-33705
,2019-02-01,207.51,0.14,,Corporate,East,Bookcases,25.23732029563778,CUST-EACO-74429
,2019-02-01,322.52,0.19,,Home Office,East,Bookcases,37.98693451101981,CUST-EAHO-78099
,2019-02-01,479.47,0.22,,Consumer,East,Chairs,56.42575268309077,CUST-EACO-16643
,2019-02-01,532.17,0.27,,Corporate,East,Chairs,59.90997279023263,CUST-EACO-73646
,2019-02-01,360.28,0.23,,Home Office,East,Chairs,39.684181002189106,CUST-EAHO-31817
,2019-02-01,112.77,0.27,,Consumer,East,Labels,10.253188014103191,CUST-EACO-15469
,2019-02-01,94.79,0.15,,Corporate,East,Labels,8.513324074801963,CUST-EACO-94730
,2019-02-01,120.84,0.27,,Home Office,East,Labels,10.773402418787345,CUST-EAHO-87984
,2019-02-01,487.3,0.16,,Consumer,East,Tables,27.080745788344046,CUST-EACO-40254
,2019-02-01,386.86,0.26,,Corporate,East,Tables,22.150780595019622,CUST-EACO-18329
,2019-02-01,435.69,0.12,,Home Office,East,Tables,24.75006286624371,CUST-EAHO-93369
,2019-02-01,165.87,0.26,,Consumer,East,Storage,25.563947639424804,CUST-EACO-52963
,2019-02-01,184.68,0.3,,Corporate,East,Storage,29.11108772091025,CUST-EACO-29715
,2019-02-01,149.9,0.24,,Home Office,East,Storage,23.96507493138968,CUST-EAHO-17531
,2019-02-01,94.59,0.21,,Consumer,East,Furnishings,11.958416217559456,CUST-EACO-90797
,2019-02-01,108.83,0.21,,Corporate,East,Furnishings,13.721196333184125,CUST-EACO-19833
,2019-02-01,92.82,0.28,,Home Office,East,Furnishings,11.674416283486115,CUST-EAHO-12643
,2019-02-01,73.23,0.35,,Consumer,East,Art,12.983802196420308,CUST-EACO-40682
,2019-02-01,92.99,0.23,,Corporate,East,Art,16.16115674767247,CUST-EACO-87454
,2019-02-01,68.09,0.29,,Home Office,East,Art,12.153159356619758,CUST-EAHO-32669
,2019-02-01,340.93,0.16,,Consumer,East,Phones,24.17495157526395,CUST-EACO-28322
,2019-02-01,342.78,0.21,,Corporate,East,Phones,23.69094988058209,CUST-EACO-16304
,2019-02-01,319.39,0.19,,Home Office,East,Phones,21.53937925238511,CUST-EAHO-29446
,2019-02-01,108.96,0.24,,Consumer,East,Binders,17.44900089250832,CUST-EACO-28474
,2019-02-01,113.91,0.22,,Corporate,East,Binders,18.378984069214862,CUST-EACO-88021
,2019-02-01,111.46,0.3,,Home Office,East,Binders,17.878185694983273,CUST-EAHO-78673
,2019-02-01,203.26,0.22,,Consumer,East,Appliances,32.900112150571466,CUST-EACO-40651
