Order ID,Order Date,Sales,Discount,Customer Name,Segment,Region,Sub-Category,Marketing Spend,CustomerID
,2019-07-01,87.1,0.21,,Home Office,West,Furnishings,20.66,CUST-WEHO-28847
,2019-07-01,67.3,0.22,,Consumer,West,Art,10.15,CUST-WECO-29551
,2019-07-01,57.85,0.24,,Corporate,West,Art,7.64,CUST-WECO-76691
,2019-07-01,73.15,0.24,,Home Office,West,Art,11.2,CUST-WEHO-25916
,2019-07-01,282.68,0.28,,Consumer,West,Phones,57.02,CUST-WECO-64545
,2019-07-01,330.02,0.25,,Corporate,West,Phones,45.5,CUST-WECO-78711
,2019-07-01,249.76,0.2,,Home Office,West,Phones,31.48,CUST-WEHO-10002
,2019-07-01,106.6,0.21,,Consumer,West,Binders,21.03,CUST-WECO-91867
,2019-07-01,93.06,0.19,,Corporate,West,Binders,16.82,CUST-WECO-38314
,2019-07-01,93.14,0.24,,Home Office,West,Binders,24.08,CUST-WEHO-91754
,2019-07-01,160.26,0.16,,Consumer,West,Appliances,20.25,CUST-WECO-29971
,2019-07-01,197.5,0.28,,Corporate,West,Appliances,33.83,CUST-WECO-71260
,2019-07-01,139.55,0.23,,Home Office,West,Appliances,26.7,CUST-WEHO-21340
,2019-07-01,67.69,0.21,,Consumer,West,Paper,11.48,CUST-WECO-83273
,2019-07-01,54.2,0.35,,Corporate,West,Paper,9.02,CUST-WECO-20391
,2019-07-01,61.51,0.22,,Home Office,West,Paper,7.58,CUST-WEHO-57553
,2019-07-01,150.29,0.23,,Consumer,West,Accessories,29.29,CUST-WECO-49994
,2019-07-01,181.67,0.29,,Corporate,West,Accessories,37.24,CUST-WECO-11312
,2019-07-01,155.41,0.29,,Home Office,West,Accessories,41.1,CUST-WEHO-45645
,2019-07-01,92.73,0.23,,Consumer,West,Envelopes,19.69,CUST-WECO-92861
,2019-07-01,137.11,0.13,,Corporate,West,Envelopes,32.88,CUST-WECO-68328
,2019-07-01,104.57,0.22,,Home Office,West,Envelopes,21.06,CUST-WEHO-42583
,2019-07-01,76.66,0.18,,Consumer,West,Fasteners,19.96,CUST-WECO-22120
,2019-07-01,95.61,0.3,,Corporate,West,Fasteners,23.74,CUST-WECO-37328
,2019-07-01,104.07,0.23,,Home Office,West,Fasteners,22.14,CUST-WEHO-70776
,2019-07-01,205.24,0.21,,Consumer,West,Supplies,32.39,CUST-WECO-25928
,2019-07-01,184.95,0.21,,Corporate,West,Supplies,32.57,CUST-WECO-53356
,2019-07-01,207.72,0.21,,Home Office,West,Supplies,47.39,CUST-WEHO-40628
,2019-07-01,443.02,0.18,,Consumer,West,Machines,66.74,CUST-WECO-12810
,2019-07-01,403.54,0.23,,Corporate,West,Machines,71.44,CUST-WECO-17219
,2019-07-01,496.03,0.16,,Home Office,West,Machines,127.68,CUST-WEHO-76188
,2019-07-01,554.94,0.34,,Consumer,West,Copiers,100.64,CUST-WECO-38067
,2019-07-01,457.96,0.14,,Corporate,West,Copiers,118.22,CUST-WECO-67745
,2019-07-01,401.55,0.24,,Home Office,West,Copiers,80.68,CUST-WEHO-67032
,2019-07-01,223.17,0.26,,Consumer,Central,Bookcases,27.51,CUST-CECO-85008
,2019-07-01,240.61,0.17,,Corporate,Central,Bookcases,40.53,CUST-CECO-34722
,2019-07-01,185.82,0.07,,Home Office,Central,Bookcases,46.16,CUST-CEHO-83741
,2019-07-01,240.96,0.28,,Consumer,Central,Chairs,29.5,CUST-CECO-11195
,2019-07-01,493.66,0.16,,Corporate,Central,Chairs,85.92,CUST-CECO-38743
,2019-07-01,323.46,0.21,,Home Office,Central,Chairs,57.71,CUST-CEHO-23275
,2019-07-01,101.23,0.21,,Consumer,Central,Labels,27.07,CUST-CECO-42624
,2019-07-01,96.69,0.24,,Corporate,Central,Labels,17.9,CUST-CECO-59932
,2019-07-01,167.99,0.23,,Home Office,Central,Labels,36.79,CUST-CEHO-19230
,2019-07-01,443.15,0.21,,Consumer,Central,Tables,56.24,CUST-CECO-73294
,2019-07-01,435.4,0.19,,Corporate,Central,Tables,71.44,CUST-CECO-54135
,2019-07-01,390.1,0.11,,Home Office,Central,Tables,79.77,CUST-CEHO-96268
,2019-07-01,205.43,0.2,,Consumer,Central,Storage,38.06,CUST-CECO-32228
,2019-07-01,201.74,0.23,,Corporate,Central,Storage,26.33,CUST-CECO-39545
,2019-07-01,166.86,0.25,,Home Office,Central,Storage,33.15,CUST-CEHO-46821
,2019-07-01,80.6,0.29,,Consumer,Central,Furnishings,10.58,CUST-CECO-37632
,2019-07-01,72.37,0.24,,Corporate,Central,Furnishings,19.24,CUST-CECO-89431
,2019-07-01,80.33,0.26,,Home Office,Central,Furnishings,19.13,CUST-CEHO-24648
,2019-07-01,66.76,0.28,,Consumer,Central,Art,13.05,CUST-CECO-22638
,2019-07-01,65.55,0.24,,Corporate,Central,Art,15.77,CUST-CECO-27157
,2019-07-01,58.09,0.24,,Home Office,Central,Art,13.06,CUST-CEHO-14507
,2019-07-01,318.4,0.19,,Consumer,Central,Phones,61.73,CUST-CECO-59395
,2019-07-01,352.38,0.17,,Corporate,Central,Phones,91.03,CUST-CECO-21254
,2019-07-01,417.05,0.16,,Home Office,Central,Phones,58.86,CUST-CEHO-44381
,2019-07-01,83.78,0.2,,Consumer,Central,Binders,21.94,CUST-CECO-10148
,2019-07-01,97.66,0.25,,Corporate,Central,Binders,27.21,CUST-CECO-71521
,2019-07-01,108.16,0.17,,Home Office,Central,Binders,20.07,CUST-CEHO-79754
,2019-07-01,135.99,0.27,,Consumer,Central,Appliances,29.21,CUST-CECO-57096
,2019-07-01,153.45,0.2,,Corporate,Central,Appliances,21.19,CUST-CECO-50081
,2019-07-01,137.15,0.23,,Home Office,Central,Appliances,28.35,CUST-CEHO-39480
,2019-07-01,56.41,0.17,,Consumer,Central,Paper,13.4,CUST-CECO-71358
,2019-07-01,62.99,0.19,,Corporate,Central,Paper,16.97,CUST-CECO-80429
,2019-07-01,37.18,0.22,,Home Office,Central,Paper,6.96,CUST-CEHO-55798
,2019-07-01,115.93,0.23,,Consumer,Central,Accessories,23.36,CUST-CECO-92600
,2019-07-01,181.23,0.33,,Corporate,Central,Accessories,48.94,CUST-CECO-95038
,2019-07-01,150.74,0.2,,Home Office,Central,Accessories,41.53,CUST-CEHO-57176
,2019-07-01,143.66,0.31,,Consumer,Central,Envelopes,30.15,CUST-CECO-56940
,2019-07-01,102.3,0.29,,Corporate,Central,Envelopes,18.3,CUST-CECO-17928
,2019-07-01,138.28,0.25,,Home Office,Central,Envelopes,26.2,CUST-CEHO-11559
,2019-07-01,119.28,0.28,,Consumer,Central,Fasteners,15.38,CUST-CECO-32694
,2019-07-01,101.2,0.25,,Corporate,Central,Fasteners,25.96,CUST-CECO-24080
,2019-07-01,86.09,0.32,,Home Office,Central,Fasteners,23.86,CUST-CEHO-88553
,2019-07-01,150.49,0.32,,Consumer,Central,Supplies,22.64,CUST-CECO-14725
,2019-07-01,128.64,0.19,,Corporate,Central,Supplies,17.08,CUST-CECO-49770
,2019-07-01,171.64,0.11,,Home Office,Central,Supplies,29.4,CUST-CEHO-88627
,2019-07-01,349.12,0.3,,Consumer,Central,Machines,97.34,CUST-CECO-42544
,2019-07-01,387.11,0.21,,Corporate,Central,Machines,85.01,CUST-CECO-44600
,2019-07-01,651.31,0.22,,Home Office,Central,Machines,176.99,CUST-CEHO-81947
,2019-07-01,359.61,0.22,,Consumer,Central,Copiers,71.51,CUST-CECO-43439
,2019-07-01,465.51,0.22,,Corporate,Central,Copiers,81.86,CUST-CECO-47297
,2019-07-01,369.54,0.22,,Home Office,Central,Copiers,60.59,CUST-CEHO-85312
,2019-07-01,405.3,0.19,,Consumer,East,Bookcases,82.78,CUST-EACO-32666
,2019-07-01,235.67,0.21,,Corporate,East,Bookcases,29.76,CUST-EACO-88561
,2019-07-01,294.37,0.22,,Home Office,East,Bookcases,60.39,CUST-EAHO-79180
,2019-07-01,402.4,0.19,,Consumer,East,Chairs,90.88,CUST-EACO-46382
,2019-07-01,416.89,0.15,,Corporate,East,Chairs,107.5,CUST-EACO-79868
,2019-07-01,495.22,0.21,,Home Office,East,Chairs,93.09,CUST-EAHO-58458
,2019-07-01,92.01,0.16,,Consumer,East,Labels,21.44,CUST-EACO-56874
,2019-07-01,99.67,0.23,,Corporate,East,Labels,20.64,CUST-EACO-70313
,2019-07-01,112.06,0.21,,Home Office,East,Labels,26.3,CUST-EAHO-40782
,2019-07-01,350.43,0.3,,Consumer,East,Tables,89.69,CUST-EACO-18080
,2019-07-01,358.82,0.23,,Corporate,East,Tables,72.61,CUST-EACO-88287
,2019-07-01,436.62,0.24,,Home Office,East,Tables,59.35,CUST-EAHO-84921
,2019-07-01,146.03,0.19,,Consumer,East,Storage,26.0,CUST-EACO-55708
,2019-07-01,163.63,0.24,,Corporate,East,Storage,24.21,CUST-EACO-48737
,2019-07-01,202.02,0.29,,Home Office,East,Storage,33.39,CUST-EAHO-19677
,2019-07-01,150.97,0.19,,Consumer,East,Furnishings,31.08,CUST-EACO-91371
,2019-07-01,105.15,0.27,,Corporate,East,Furnishings,12.93,CUST-EACO-19834
,2019-07-01,107.95,0.33,,Home Office,East,Furnishings,19.23,CUST-EAHO-84723
,2019-07-01,51.04,0.35,,Consumer,East,Art,6.71,CUST-EACO-62134
,2019-07-01,51.75,0.14,,Corporate,East,Art,13.04,CUST-EACO-67395
,2019-07-01,49.98,0.26,,Home Office,East,Art,6.68,CUST-EAHO-43545
,2019-07-01,253.3,0.32,,Consumer,East,Phones,56.87,CUST-EACO-75139
,2019-07-01,214.09,0.19,,Corporate,East,Phones,36.3,CUST-EACO-42430
,2019-07-01,351.48,0.25,,Home Office,East,Phones,52.49,CUST-EAHO-94153
,2019-07-01,98.73,0.25,,Consumer,East,Binders,16.26,CUST-EACO-84716
,2019-07-01,98.42,0.25,,Corporate,East,Binders,21.96,CUST-EACO-14482
,2019-07-01,121.26,0.27,,Home Office,East,Binders,30.72,CUST-EAHO-52718
,2019-07-01,102.35,0.3,,Consumer,East,Appliances,22.17,CUST-EACO-24318
,2019-07-01,170.19,0.24,,Corporate,East,Appliances,43.45,CUST-EACO-50077
,2019-07-01,182.77,0.28,,Home Office,East,Appliances,46.33,CUST-EAHO-21109
,2019-07-01,51.04,0.3,,Consumer,East,Paper,8.64,CUST-EACO-91007
,2019-07-01,64.81,0.12,,Corporate,East,Paper,7.91,CUST-EACO-11502
,2019-07-01,68.47,0.24,,Home Office,East,Paper,16.07,CUST-EAHO-53744
,2019-07-01,154.07,0.25,,Consumer,East,Accessories,40.27,CUST-EACO-54358
,2019-07-01,155.78,0.19,,Corporate,East,Accessories,32.89,CUST-EACO-93551
,2019-07-01,158.1,0.26,,Home Office,East,Accessories,32.7,CUST-EAHO-43697
,2019-07-01,102.06,0.27,,Consumer,East,Envelopes,16.39,CUST-EACO-33039
,2019-07-01,133.75,0.25,,Corporate,East,Envelopes,37.35,CUST-EACO-79110
,2019-07-01,86.4,0.23,,Home Office,East,Envelopes,20.71,CUST-EAHO-78226
,2019-07-01,118.56,0.19,,Consumer,East,Fasteners,32.42,CUST-EACO-86621
,2019-07-01,119.4,0.28,,Corporate,East,Fasteners,30.49,CUST-EACO-76433
,2019-07-01,106.85,0.23,,Home Office,East,Fasteners,16.66,CUST-EAHO-73690
,2019-07-01,133.0,0.08,,Consumer,East,Supplies,33.55,CUST-EACO-86772
,2019-07-01,147.88,0.21,,Corporate,East,Supplies,31.73,CUST-EACO-95481
,2019-07-01,144.38,0.22,,Home Office,East,Supplies,31.27,CUST-EAHO-53094
,2019-07-01,408.92,0.24,,Consumer,East,Machines,79.48,CUST-EACO-27118
,2019-07-01,503.93,0.15,,Corporate,East,Machines,79.26,CUST-EACO-93583
,2019-07-01,508.87,0.24,,Home Office,East,Machines,70.3,CUST-EAHO-30256
,2019-07-01,351.94,0.13,,Consumer,East,Copiers,89.1,CUST-EACO-85320
,2019-07-01,474.67,0.1,,Corporate,East,Copiers,113.64,CUST-EACO-86095
,2019-07-01,467.88,0.15,,Home Office,East,Copiers,124.77,CUST-EAHO-92016
,2019-08-01,280.34,0.17,,Consumer,South,Bookcases,52.37,CUST-SOCO-56716
,2019-08-01,261.79,0.22,,Corporate,South,Bookcases,66.6,CUST-SOCO-66911
,2019-08-01,353.23,0.16,,Home Office,South,Bookcases,75.18,CUST-SOHO-64816
,2019-08-01,454.13,0.24,,Consumer,South,Chairs,113.04,CUST-SOCO-22109
,2019-08-01,393.73,0.18,,Corporate,South,Chairs,72.27,CUST-SOCO-50954
,2019-08-01,485.53,0.18,,Home Office,South,Chairs,130.22,CUST-SOHO-73832
,2019-08-01,120.95,0.19,,Consumer,South,Labels,28.63,CUST-SOCO-39048
,2019-08-01,101.15,0.31,,Corporate,South,Labels,18.71,CUST-SOCO-21292
,2019-08-01,123.35,0.32,,Home Office,South,Labels,21.23,CUST-SOHO-77650
,2019-08-01,440.15,0.15,,Consumer,South,Tables,121.44,CUST-SOCO-32113
,2019-08-01,379.8,0.17,,Corporate,South,Tables,84.48,CUST-SOCO-74373
,2019-08-01,436.84,0.15,,Home Office,South,Tables,57.47,CUST-SOHO-24677
,2019-08-01,238.5,0.24,,Consumer,South,Storage,35.86,CUST-SOCO-25732
,2019-08-01,205.53,0.33,,Corporate,South,Storage,25.93,CUST-SOCO-29159
,2019-08-01,207.02,0.27,,Home Office,South,Storage,47.08,CUST-SOHO-65186
,2019-08-01,121.54,0.29,,Consumer,South,Furnishings,21.24,CUST-SOCO-95279
,2019-08-01,124.54,0.25,,Corporate,South,Furnishings,25.26,CUST-SOCO-29977
,2019-08-01,113.67,0.27,,Home Office,South,Furnishings,22.41,CUST-SOHO-35117
,2019-08-01,79.49,0.28,,Consumer,South,Art,13.43,CUST-SOCO-60624
,2019-08-01,95.22,0.27,,Corporate,South,Art,24.87,CUST-SOCO-96158
,2019-08-01,78.6,0.19,,Home Office,South,Art,20.72,CUST-SOHO-14576
,2019-08-01,381.72,0.28,,Consumer,South,Phones,48.81,CUST-SOCO-98051
,2019-08-01,350.03,0.21,,Corporate,South,Phones,60.3,CUST-SOCO-43270
,2019-08-01,367.0,0.13,,Home Office,South,Phones,100.07,CUST-SOHO-92970
,2019-08-01,102.53,0.26,,Consumer,South,Binders,13.2,CUST-SOCO-23435
,2019-08-01,132.66,0.25,,Corporate,South,Binders,17.96,CUST-SOCO-61786
,2019-08-01,123.93,0.33,,Home Office,South,Binders,18.43,CUST-SOHO-11160
,2019-08-01,203.69,0.24,,Consumer,South,Appliances,46.12,CUST-SOCO-50983
,2019-08-01,164.43,0.25,,Corporate,South,Appliances,27.66,CUST-SOCO-61999
,2019-08-01,125.97,0.12,,Home Office,South,Appliances,33.69,CUST-SOHO-91144
,2019-08-01,83.9,0.23,,Consumer,South,Paper,17.04,CUST-SOCO-36797
,2019-08-01,81.6,0.23,,Corporate,South,Paper,12.36,CUST-SOCO-76062
,2019-08-01,80.18,0.2,,Home Office,South,Paper,20.74,CUST-SOHO-29142
,2019-08-01,135.38,0.27,,Consumer,South,Accessories,18.48,CUST-SOCO-30566
,2019-08-01,237.88,0.23,,Corporate,South,Accessories,40.89,CUST-SOCO-84489
,2019-08-01,215.31,0.19,,Home Office,South,Accessories,51.66,CUST-SOHO-10684
,2019-08-01,104.9,0.29,,Consumer,South,Envelopes,12.81,CUST-SOCO-84791
,2019-08-01,123.61,0.16,,Corporate,South,Envelopes,24.73,CUST-SOCO-39204
,2019-08-01,174.57,0.35,,Home Office,South,Envelopes,32.93,CUST-SOHO-60690
,2019-08-01,98.73,0.27,,Consumer,South,Fasteners,24.5,CUST-SOCO-58068
,2019-08-01,138.15,0.26,,Corporate,South,Fasteners,17.04,CUST-SOCO-38024
,2019-08-01,164.83,0.17,,Home Office,South,Fasteners,31.9,CUST-SOHO-77428
,2019-08-01,246.44,0.29,,Consumer,South,Supplies,32.35,CUST-SOCO-98593
,2019-08-01,167.71,0.14,,Corporate,South,Supplies,32.24,CUST-SOCO-52845
,2019-08-01,151.23,0.17,,Home Office,South,Supplies,21.18,CUST-SOHO-83438
,2019-08-01,503.66,0.19,,Consumer,South,Machines,97.16,CUST-SOCO-82420
,2019-08-01,325.15,0.16,,Corporate,South,Machines,77.0,CUST-SOCO-14023
,2019-08-01,570.55,0.25,,Home Office,South,Machines,113.56,CUST-SOHO-38460
,2019-08-01,528.19,0.24,,Consumer,South,Copiers,105.27,CUST-SOCO-39377
,2019-08-01,353.13,0.27,,Corporate,South,Copiers,92.2,CUST-SOCO-27273
,2019-08-01,370.29,0.27,,Home Office,South,Copiers,55.27,CUST-SOHO-17025
,2019-08-01,337.03,0.32,,Consumer,West,Bookcases,61.32,CUST-WECO-33555
,2019-08-01,214.71,0.13,,Corporate,West,Bookcases,28.99,CUST-WECO-55783
,2019-08-01,259.7,0.25,,Home Office,West,Bookcases,44.32,CUST-WEHO-47743
,2019-08-01,458.97,0.22,,Consumer,West,Chairs,60.6,CUST-WECO-97212
,2019-08-01,490.87,0.21,,Corporate,West,Chairs,97.42,CUST-WECO-32414
,2019-08-01,320.54,0.13,,Home Office,West,Chairs,78.55,CUST-WEHO-18524
,2019-08-01,91.85,0.24,,Consumer,West,Labels,15.32,CUST-WECO-98667
,2019-08-01,125.72,0.24,,Corporate,West,Labels,25.9,CUST-WECO-69136
,2019-08-01,129.59,0.32,,Home Office,West,Labels,24.81,CUST-WEHO-82108
,2019-08-01,377.2,0.16,,Consumer,West,Tables,88.24,CUST-WECO-71855
,2019-08-01,416.21,0.2,,Corporate,West,Tables,92.13,CUST-WECO-27140
,2019-08-01,397.08,0.23,,Home Office,West,Tables,96.52,CUST-WEHO-64892
,2019-08-01,154.25,0.22,,Consumer,West,Storage,43.15,CUST-WECO-87518
,2019-08-01,129.56,0.21,,Corporate,West,Storage,34.23,CUST-WECO-54464
,2019-08-01,221.74,0.29,,Home Office,West,Storage,32.69,CUST-WEHO-14761
,2019-08-01,83.17,0.25,,Consumer,West,Furnishings,17.03,CUST-WECO-37073
,2019-08-01,110.06,0.2,,Corporate,West,Furnishings,17.81,CUST-WECO-19638
,2019-08-01,127.97,0.2,,Home Office,West,Furnishings,16.03,CUST-WEHO-82089
,2019-08-01,45.74,0.23,,Consumer,West,Art,12.18,CUST-WECO-28296
,2019-08-01,66.68,0.24,,Corporate,West,Art,16.59,CUST-WECO-63444
,2019-08-01,79.74,0.19,,Home Office,West,Art,15.17,CUST-WEHO-93337
,2019-08-01,354.74,0.19,,Consumer,West,Phones,80.02,CUST-WECO-93038
,2019-08-01,275.47,0.25,,Corporate,West,Phones,46.93,CUST-WECO-67256
,2019-08-01,355.11,0.24,,Home Office,West,Phones,59.23,CUST-WEHO-73985
,2019-08-01,110.45,0.21,,Consumer,West,Binders,14.95,CUST-WECO-63526
,2019-08-01,135.75,0.2,,Corporate,West,Binders,31.35,CUST-WECO-43690
,2019-08-01,121.13,0.22,,Home Office,West,Binders,22.27,CUST-WEHO-15355
,2019-08-01,194.71,0.27,,Consumer,West,Appliances,42.61,CUST-WECO-63739
,2019-08-01,179.61,0.28,,Corporate,West,Appliances,44.58,CUST-WECO-65324
,2019-08-01,233.23,0.22,,Home Office,West,Appliances,28.39,CUST-WEHO-40844
,2019-08-01,76.84,0.25,,Consumer,West,Paper,17.12,CUST-WECO-58888
,2019-08-01,70.2,0.23,,Corporate,West,Paper,11.47,CUST-WECO-39550
,2019-08-01,72.76,0.31,,Home Office,West,Paper,14.05,CUST-WEHO-92681
,2019-08-01,134.96,0.23,,Consumer,West,Accessories,16.87,CUST-WECO-89303
,2019-08-01,155.85,0.32,,Corporate,West,Accessories,36.3,CUST-WECO-85582
,2019-08-01,201.18,0.26,,Home Office,West,Accessories,34.97,CUST-WEHO-84947
,2019-08-01,93.5,0.3,,Consumer,West,Envelopes,13.05,CUST-WECO-75149
,2019-08-01,138.86,0.23,,Corporate,West,Envelopes,16.88,CUST-WECO-85526
,2019-08-01,120.21,0.14,,Home Office,West,Envelopes,22.8,CUST-WEHO-64176
,2019-08-01,119.27,0.3,,Consumer,West,Fasteners,19.08,CUST-WECO-13937
,2019-08-01,117.25,0.33,,Corporate,West,Fasteners,31.92,CUST-WECO-75018
,2019-08-01,111.24,0.22,,Home Office,West,Fasteners,25.51,CUST-WEHO-81474
,2019-08-01,171.68,0.29,,Consumer,West,Supplies,47.41,CUST-WECO-82010
,2019-08-01,206.32,0.22,,Corporate,West,Supplies,49.46,CUST-WECO-50768
,2019-08-01,219.27,0.2,,Home Office,West,Supplies,39.86,CUST-WEHO-98810
,2019-08-01,463.63,0.27,,Consumer,West,Machines,92.34,CUST-WECO-12881
,2019-08-01,571.61,0.25,,Corporate,West,Machines,140.52,CUST-WECO-18656
,2019-08-01,336.13,0.19,,Home Office,West,Machines,57.16,CUST-WEHO-87711
,2019-08-01,500.51,0.23,,Consumer,West,Copiers,114.45,CUST-WECO-24440
,2019-08-01,446.71,0.2,,Corporate,West,Copiers,72.35,CUST-WECO-98952
,2019-08-01,442.25,0.23,,Home Office,West,Copiers,96.13,CUST-WEHO-89364
,2019-08-01,235.43,0.24,,Consumer,Central,Bookcases,51.45,CUST-CECO-22380
,2019-08-01,196.67,0.24,,Corporate,Central,Bookcases,45.74,CUST-CECO-94274
,2019-08-01,283.19,0.2,,Home Office,Central,Bookcases,39.17,CUST-CEHO-65162
,2019-08-01,373.01,0.24,,Consumer,Central,Chairs,76.64,CUST-CECO-54028
,2019-08-01,421.21,0.21,,Corporate,Central,Chairs,98.16,CUST-CECO-37746
,2019-08-01,380.07,0.28,,Home Office,Central,Chairs,93.24,CUST-CEHO-79812
,2019-08-01,79.73,0.08,,Consumer,Central,Labels,21.53,CUST-CECO-27629
,2019-08-01,100.64,0.23,,Corporate,Central,Labels,19.1,CUST-CECO-10442
,2019-08-01,139.14,0.3,,Home Office,Central,Labels,22.05,CUST-CEHO-87430
,2019-08-01,308.78,0.26,,Consumer,Central,Tables,73.14,CUST-CECO-59492
,2019-08-01,376.94,0.15,,Corporate,Central,Tables,76.81,CUST-CECO-18720
,2019-08-01,438.66,0.24,,Home Office,Central,Tables,113.94,CUST-CEHO-15392
,2019-08-01,161.65,0.25,,Consumer,Central,Storage,28.47,CUST-CECO-70103
,2019-08-01,160.02,0.28,,Corporate,Central,Storage,20.89,CUST-CECO-31381
,2019-08-01,195.83,0.18,,Home Office,Central,Storage,37.14,CUST-CEHO-27920
,2019-08-01,89.25,0.22,,Consumer,Central,Furnishings,13.19,CUST-CECO-83527
,2019-08-01,86.63,0.31,,Corporate,Central,Furnishings,19.94,CUST-CECO-80382
,2019-08-01,118.23,0.19,,Home Office,Central,Furnishings,17.83,CUST-CEHO-43038
,2019-08-01,71.41,0.14,,Consumer,Central,Art,10.01,CUST-CECO-38757
,2019-08-01,72.5,0.15,,Corporate,Central,Art,9.99,CUST-CECO-78447
,2019-08-01,92.25,0.26,,Home Office,Central,Art,20.36,CUST-CEHO-49697
,2019-08-01,369.89,0.26,,Consumer,Central,Phones,84.89,CUST-CECO-96914
,2019-08-01,357.23,0.15,,Corporate,Central,Phones,88.47,CUST-CECO-52875
,2019-08-01,382.07,0.26,,Home Office,Central,Phones,60.96,CUST-CEHO-74303
,2019-08-01,125.61,0.26,,Consumer,Central,Binders,18.76,CUST-CECO-58697
,2019-08-01,128.74,0.16,,Corporate,Central,Binders,25.34,CUST-CECO-83030
,2019-08-01,98.42,0.24,,Home Office,Central,Binders,22.03,CUST-CEHO-18521
,2019-08-01,99.28,0.25,,Consumer,Central,Appliances,12.33,CUST-CECO-80572
,2019-08-01,202.34,0.26,,Corporate,Central,Appliances,28.41,CUST-CECO-58700
,2019-08-01,201.13,0.23,,Home Office,Central,Appliances,26.42,CUST-CEHO-10036
,2019-08-01,69.05,0.27,,Consumer,Central,Paper,15.41,CUST-CECO-83601
,2019-08-01,88.04,0.1,,Corporate,Central,Paper,12.32,CUST-CECO-27045
,2019-08-01,65.65,0.19,,Home Office,Central,Paper,13.22,CUST-CEHO-45497
,2019-08-01,152.4,0.27,,Consumer,Central,Accessories,22.48,CUST-CECO-92494
,2019-08-01,140.64,0.23,,Corporate,Central,Accessories,21.51,CUST-CECO-38013
,2019-08-01,150.93,0.27,,Home Office,Central,Accessories,35.12,CUST-CEHO-24179
,2019-08-01,112.95,0.18,,Consumer,Central,Envelopes,23.79,CUST-CECO-93203
,2019-08-01,126.35,0.27,,Corporate,Central,Envelopes,31.03,CUST-CECO-70010
,2019-08-01,144.25,0.26,,Home Office,Central,Envelopes,27.38,CUST-CEHO-88506
,2019-08-01,104.42,0.3,,Consumer,Central,Fasteners,26.45,CUST-CECO-29346
,2019-08-01,117.29,0.15,,Corporate,Central,Fasteners,17.05,CUST-CECO-52687
,2019-08-01,132.62,0.29,,Home Office,Central,Fasteners,30.85,CUST-CEHO-75883
,2019-08-01,213.91,0.22,,Consumer,Central,Supplies,29.54,CUST-CECO-97616
,2019-08-01,244.78,0.22,,Corporate,Central,Supplies,50.45,CUST-CECO-44033
,2019-08-01,163.49,0.21,,Home Office,Central,Supplies,34.67,CUST-CEHO-41815
,2019-08-01,351.25,0.15,,Consumer,Central,Machines,45.9,CUST-CECO-86464
,2019-08-01,463.4,0.12,,Corporate,Central,Machines,80.32,CUST-CECO-72744
,2019-08-01,530.52,0.2,,Home Office,Central,Machines,145.96,CUST-CEHO-44386
,2019-08-01,474.97,0.24,,Consumer,Central,Copiers,101.81,CUST-CECO-36844
,2019-08-01,500.77,0.21,,Corporate,Central,Copiers,103.23,CUST-CECO-74230
,2019-08-01,486.39,0.22,,Home Office,Central,Copiers,63.54,CUST-CEHO-79157
,2019-08-01,293.51,0.26,,Consumer,East,Bookcases,76.91,CUST-EACO-58135
,2019-08-01,349.01,0.24,,Corporate,East,Bookcases,73.81,CUST-EACO-56733
,2019-08-01,329.47,0.23,,Home Office,East,Bookcases,80.83,CUST-EAHO-28298
,2019-08-01,390.83,0.19,,Consumer,East,Chairs,50.9,CUST-EACO-41655
,2019-08-01,260.63,0.2,,Corporate,East,Chairs,45.2,CUST-EACO-73230
,2019-08-01,381.4,0.29,,Home Office,East,Chairs,58.39,CUST-EAHO-13688
,2019-08-01,79.86,0.25,,Consumer,East,Labels,12.92,CUST-EACO-23453
,2019-08-01,125.91,0.29,,Corporate,East,Labels,29.11,CUST-EACO-91462
,2019-08-01,104.99,0.27,,Home Office,East,Labels,16.02,CUST-EAHO-50412
,2019-08-01,462.35,0.18,,Consumer,East,Tables,74.17,CUST-EACO-51190
,2019-08-01,502.36,0.13,,Corporate,East,Tables,67.97,CUST-EACO-76577
,2019-08-01,478.37,0.23,,Home Office,East,Tables,97.4,CUST-EAHO-13065
,2019-08-01,180.83,0.24,,Consumer,East,Storage,48.54,CUST-EACO-31518
,2019-08-01,203.11,0.23,,Corporate,East,Storage,49.2,CUST-EACO-18680
,2019-08-01,192.72,0.2,,Home Office,East,Storage,27.29,CUST-EAHO-27140
,2019-08-01,78.28,0.25,,Consumer,East,Furnishings,14.71,CUST-EACO-93038
,2019-08-01,130.63,0.2,,Corporate,East,Furnishings,34.82,CUST-EACO-13196
,2019-08-01,103.4,0.23,,Home Office,East,Furnishings,19.26,CUST-EAHO-98913
,2019-08-01,60.06,0.18,,Consumer,East,Art,11.91,CUST-EACO-96134
,2019-08-01,70.65,0.18,,Corporate,East,Art,8.73,CUST-EACO-89834
,2019-08-01,84.28,0.3,,Home Office,East,Art,22.38,CUST-EAHO-16050
,2019-08-01,399.4,0.23,,Consumer,East,Phones,68.63,CUST-EACO-96332
,2019-08-01,398.81,0.28,,Corporate,East,Phones,56.0,CUST-EACO-90983
,2019-08-01,309.41,0.3,,Home Office,East,Phones,76.88,CUST-EAHO-33446
